4.514843221503639370e-10,5.343684695277085058e-17,2.791022968295919782e-09,1.148676726653308222e-11,1.238682241460730814e-15,6.652125139790243669e-13,2.745710503404552583e-08,7.166290879249572754e-01,2.833600044250488281e-01,1.094294566428288817e-05
5.835780747531771340e-10,1.162127747795021972e-16,3.523160430063398962e-09,2.062445006445479123e-11,2.833582494823363128e-15,2.136995441714972799e-12,6.608374292227381375e-08,8.347123861312866211e-01,1.652715653181076050e-01,1.601915573701262474e-05
6.060476009928095209e-10,1.038912379587001063e-16,2.734867443621169514e-09,1.850410276393876785e-11,3.289074885725836762e-15,2.436584571260946852e-12,4.277530507579285768e-08,7.375178337097167969e-01,2.624572217464447021e-01,2.489636426616925746e-05
6.142186759205969793e-10,8.491730289350975323e-17,2.554470190929691853e-09,1.980758439212859656e-11,2.640994519430284182e-15,1.818984090955211297e-12,4.021140043164450617e-08,7.392029762268066406e-01,2.607739269733428955e-01,2.304156623722519726e-05
6.130718155361591926e-10,1.026177702446175687e-16,3.001383586109795942e-09,1.794651927067292263e-11,2.385863113519605394e-15,1.696414926935507772e-12,3.550926308548696397e-08,6.796998977661132812e-01,3.202763497829437256e-01,2.374806354055181146e-05
8.880794433174798996e-10,1.721303297718746773e-16,3.186224173390428405e-09,2.788230236971944720e-11,5.009607806979055750e-15,4.752173047434249398e-12,5.793229007622358040e-08,7.256363034248352051e-01,2.743184566497802734e-01,4.516401895671151578e-05
6.349311632014575935e-10,9.377986156019070107e-17,2.792016617902959297e-09,1.934812553228137944e-11,2.685057808621163326e-15,1.740912969339092342e-12,3.993191555196062836e-08,6.827456951141357422e-01,3.172259628772735596e-01,2.824782677635084838e-05
7.245975486291911238e-10,1.803883848469018726e-16,3.554241345682385145e-09,2.520942309069962306e-11,4.353488462739349418e-15,4.228188979493729960e-12,6.821957754254981410e-08,7.908596992492675781e-01,2.091111838817596436e-01,2.895362558774650097e-05
5.839251859818261892e-10,8.561751459075834137e-17,2.777310603718774473e-09,1.754090102334959766e-11,1.967490882739367404e-15,1.351742394233024225e-12,3.113943947141706303e-08,6.937701702117919922e-01,3.062104284763336182e-01,1.944260111486073583e-05
5.847142214854272879e-10,8.387172674690802497e-17,2.624178430110646332e-09,1.794933646159790896e-11,2.378943701373485015e-15,1.850585873777732537e-12,3.851593177728318551e-08,7.242786288261413574e-01,2.756983041763305664e-01,2.306057649548165500e-05
5.959442384018132088e-10,1.373657682759532421e-16,3.548347171644650189e-09,1.972473399891594426e-11,3.048373109588108608e-15,2.450599402223363477e-12,5.936305669251851214e-08,8.194419741630554199e-01,1.805390864610671997e-01,1.882375727291218936e-05
6.593819934508360348e-10,8.534698682578409877e-17,1.774930313835909601e-09,1.542546472499406462e-11,2.788798380594370574e-15,1.833510123241954837e-12,2.446367730613019376e-08,5.081163048744201660e-01,4.918448626995086670e-01,3.885465775965712965e-05
6.001431573920967821e-10,7.825164328954104095e-17,2.480038840957377033e-09,1.575535361897362208e-11,2.060980873743139923e-15,1.452940523970214226e-12,3.038811513533801190e-08,6.329597234725952148e-01,3.670150637626647949e-01,2.524683441151864827e-05
6.811624042590835870e-10,1.120500975346699424e-16,3.039928531123337052e-09,1.945288721771909479e-11,2.625907592090264212e-15,1.529809048536612259e-12,4.294976108099035628e-08,6.881859898567199707e-01,3.117927610874176025e-01,2.114438757416792214e-05
6.133438201771923559e-10,8.668148723418324895e-17,2.435943224909919991e-09,1.754485445815134881e-11,2.759729268635787054e-15,1.828733562150852698e-12,3.437257589666842250e-08,6.496977806091308594e-01,3.502728343009948730e-01,2.936129749286919832e-05
8.142848617609388384e-10,1.277894784720921394e-16,2.763721029808152707e-09,2.136275531472442424e-11,3.416317657370035454e-15,2.807254862596808564e-12,3.695681272120054928e-08,6.327054500579833984e-01,3.672589957714080811e-01,3.549534812918864191e-05
