1.911463001769142522e-11,2.503474035292559022e-17,1.596276533177842794e-08,3.973144296204322856e-12,1.088127640800436082e-16,7.785517564841415439e-14,1.980600501383378287e-07,9.997727274894714355e-01,2.270482946187257767e-04,1.084158629538478635e-08
1.574965505235503826e-11,1.188584176701632252e-17,1.375365688005558695e-08,2.545375368812052841e-12,5.194028201003786100e-17,2.890778775751536023e-14,1.143927335078842589e-07,9.997330307960510254e-01,2.668854431249201298e-04,6.810073394092341914e-09
1.559239022619340886e-11,1.149691881378675252e-17,1.283842809840507471e-08,2.378493452540042519e-12,4.478382306141693529e-17,2.495576919485202605e-14,1.039886470266537799e-07,9.997550845146179199e-01,2.448317536618560553e-04,6.327083745816253213e-09
1.863098390841866348e-11,1.330720523872027869e-17,1.333704613415420681e-08,2.753726500298592228e-12,5.789588646746860411e-17,3.954742281808525106e-14,1.175729806845993153e-07,9.997146725654602051e-01,2.852129109669476748e-04,9.418858581966560450e-09
2.613926436412228327e-11,1.791474518006722707e-17,1.005546224064346461e-08,3.380800197086419878e-12,1.189076630407509571e-16,7.867186448736601667e-14,1.594363538970355876e-07,9.996470212936401367e-01,3.528801898937672377e-04,1.582694864055156359e-08
1.774595748127438810e-11,1.931822417974717423e-17,1.561380180703508813e-08,3.343671043168350288e-12,7.527906718793577943e-17,5.020110168492061820e-14,1.828350519872401492e-07,9.998306035995483398e-01,1.690814824542030692e-04,7.153729164599553769e-09
1.188966980425476549e-11,5.423655358845854200e-18,8.039427790151876252e-09,1.845423987234529051e-12,2.772469861772353409e-17,1.439334118742436469e-14,5.090299382004559448e-08,9.995866417884826660e-01,4.133982874918729067e-04,6.065111080033602775e-09
1.998030733918465529e-11,1.088023995069683188e-17,1.061014121006564892e-08,2.696212177133450183e-12,4.914429904304532025e-17,3.449320093874136406e-14,9.001691836374448030e-08,9.995750784873962402e-01,4.248264594934880733e-04,1.015592854258784428e-08
2.413007293977642576e-11,1.700165193473321683e-17,1.017782746970397056e-08,3.032672420480442277e-12,8.568266995324791825e-17,5.637809284090439244e-14,1.174529771219567920e-07,9.995947480201721191e-01,4.051857977174222469e-04,1.555905093653109361e-08
1.860439233225541500e-11,1.574616878152880717e-17,1.259304127643190441e-08,3.468286638788620202e-12,7.355884915118070222e-17,5.269942875097896606e-14,1.644221896413000650e-07,9.997856020927429199e-01,2.142876037396490574e-04,9.328111616468959255e-09
2.295109415018092847e-11,1.850043041278539831e-17,1.018920414708190947e-08,3.430729008171984340e-12,1.026523794814467874e-16,6.599615195697697279e-14,1.273546814672954497e-07,9.995445609092712402e-01,4.552218597382307053e-04,1.805772065210931032e-08
1.623528048111388955e-11,1.116438972599859773e-17,1.132002758197359071e-08,2.332961731785210269e-12,5.314339635866153848e-17,3.429669607124194441e-14,9.734070260947191855e-08,9.996868371963500977e-01,3.130798868369311094e-04,7.699766157998055860e-09
1.785376881058287069e-11,1.344772750836139958e-17,1.141743144472684435e-08,2.998852034752363949e-12,6.058363450566980630e-17,4.024523227695586680e-14,1.262443731775420019e-07,9.997287392616271973e-01,2.711587294470518827e-04,8.657954353452623764e-09
1.516741940377208664e-11,7.500035033489726186e-18,7.800758261566898000e-09,2.214570107156310641e-12,4.105091577564273157e-17,1.777023623736329050e-14,5.418921489308559103e-08,9.994599223136901855e-01,5.399865913204848766e-04,9.953542878804455540e-09
1.651491096654744695e-11,1.463157930206055471e-17,1.411482397628560648e-08,2.865070377125467083e-12,5.950316457210814113e-17,3.891600380162042738e-14,1.347893885395023972e-07,9.997349381446838379e-01,2.648774825502187014e-04,7.858631079216138460e-09
1.601734543610344730e-11,1.445720962893437647e-17,1.594218090872345783e-08,2.903553699556971068e-12,5.401256796783020806e-17,4.211952984198123751e-14,1.634998483268645941e-07,9.998308420181274414e-01,1.688817137619480491e-04,5.145607495649073826e-09
1.798114782070037165e-11,1.820068331985333257e-17,1.468868937593015289e-08,3.168200077285909799e-12,8.138052343969432259e-17,5.648470718390939671e-14,2.044530589273563237e-07,9.998226761817932129e-01,1.771350071066990495e-04,7.400179136141105118e-09
1.796375027895980026e-11,1.410432941653557955e-17,1.178178710148358732e-08,2.770860797751684146e-12,6.779815822456950435e-17,3.645664363926756635e-14,1.213652467413339764e-07,9.997549653053283691e-01,2.448552986606955528e-04,8.331957346285889798e-09
2.003713167608722756e-11,2.397784672118291144e-17,1.656649217807171226e-08,3.661107007835173732e-12,9.459071031872948176e-17,7.102373295606381753e-14,1.956946533709924552e-07,9.998210072517395020e-01,1.787343790056183934e-04,9.645969356597561273e-09
1.482736503022330510e-11,1.102549782934481886e-17,1.182512221475917613e-08,2.536343747874814092e-12,4.867127746411809648e-17,2.305584210690863473e-14,1.080011884369014297e-07,9.997528195381164551e-01,2.470799081493169069e-04,7.029590687324116516e-09
1.474423708125449650e-11,1.205690271769228864e-17,1.221263090656066197e-08,2.534024639427867598e-12,5.240297375747552256e-17,3.354428686859131648e-14,1.128818780671281274e-07,9.997821450233459473e-01,2.176997950300574303e-04,6.810797259504397516e-09
1.742445597530117851e-11,2.285127966644489114e-17,2.136256860296725790e-08,3.562270487270091657e-12,7.195444301762794932e-17,5.292457010835915909e-14,2.016455340481115854e-07,9.998582601547241211e-01,1.414208818459883332e-04,6.369913929660242502e-09
1.706127426837067418e-11,1.347503439474300013e-17,1.095795543193389676e-08,2.778761378982586017e-12,6.050943971344624993e-17,3.795831447013682525e-14,1.116490508934475656e-07,9.997279047966003418e-01,2.718975301831960678e-04,9.450457305604231806e-09
1.830618122367067002e-11,2.308204155065125948e-17,1.484338074675406460e-08,3.721695260999746679e-12,9.745522354511081575e-17,8.785135704840463244e-14,1.911462419457166106e-07,9.998505115509033203e-01,1.491892617195844650e-04,9.256544863944782264e-09
1.547487138431336007e-11,2.032269606734991743e-17,2.021423561870960839e-08,3.341298808814952004e-12,6.662691018186381970e-17,4.908965215658783743e-14,1.728528218336577993e-07,9.998418092727661133e-01,1.579528907313942909e-04,5.787886170338651937e-09
1.641528753204557489e-11,1.902520041083393949e-17,1.550377959347315482e-08,3.301380870068815199e-12,7.806740038862342978e-17,5.578254736382168288e-14,1.764646100355093949e-07,9.998088479042053223e-01,1.909034035634249449e-04,7.608289998017880862e-09
1.823889823893143358e-11,1.331839533804689605e-17,1.281715356071799761e-08,2.654537614027452364e-12,5.701728830803928024e-17,3.515714602038075287e-14,1.183432658535821247e-07,9.997083544731140137e-01,2.914347569458186626e-04,8.753052505028335872e-09
2.156570234890242688e-11,1.320402272911041402e-17,1.067803268028910679e-08,2.930560091471412498e-12,6.672511306418611515e-17,3.630376096855174317e-14,8.710109256071518757e-08,9.994341731071472168e-01,5.656393477693200111e-04,1.320040610153228045e-08
1.296411762663485234e-11,1.047690585683536303e-17,1.253298353987020164e-08,2.372723762258943658e-12,3.882321250691902126e-17,2.227430852339961492e-14,9.317867011304770131e-08,9.997944235801696777e-01,2.054283540928736329e-04,4.995280189490358680e-09
1.737228937093160397e-11,1.571310968116751286e-17,1.370454771887352763e-08,3.066818500541135251e-12,7.078972639303898339e-17,4.611146398525098333e-14,1.262752817865475663e-07,9.996980428695678711e-01,3.018454881384968758e-04,9.915076759625662817e-09
1.258050781605124513e-11,7.315065040813680902e-18,1.051052223033366317e-08,2.138407723464852417e-12,3.615534989064359385e-17,1.754246738378071463e-14,8.158718856066116132e-08,9.996688365936279297e-01,3.310235042590647936e-04,5.810365522052052256e-09
2.236897472807086729e-11,1.858445211068608465e-17,1.332155186162253813e-08,3.390978036560410303e-12,8.026228774808593638e-17,5.070416471669031422e-14,1.495088781666709110e-07,9.996584653854370117e-01,3.414307138882577419e-04,1.365042212597700200e-08
1.805044655411869314e-11,1.441247901012995895e-17,1.439715902051830199e-08,2.850237624044127394e-12,5.268890362545550253e-17,3.472050053607116105e-14,1.463633481080250931e-07,9.998068213462829590e-01,1.931030274135991931e-04,6.535989083289450718e-09
