1.404760752166112070e-10,6.243528823303710939e-17,5.137168912483502936e-09,9.614520117551261791e-12,6.955550806814984194e-16,3.356459262002925437e-13,7.696760917497158516e-08,9.846538901329040527e-01,1.534521300345659256e-02,8.310408929901313968e-07
8.038273519028749092e-11,1.998113334009207103e-17,5.710899309008254932e-09,5.219410407347746528e-12,1.977730611099165437e-16,8.526137424118979125e-14,4.888372728828471736e-08,9.893577694892883301e-01,1.064209174364805222e-02,2.186643968116186443e-07
7.289543274557885866e-11,2.462223530761274595e-17,4.900100325500034160e-09,5.521693345611478065e-12,2.560591981554978655e-16,1.290444666271831076e-13,4.822146237870583718e-08,9.907504916191101074e-01,9.249308146536350250e-03,2.647427095325838309e-07
4.429995953403320641e-11,1.878629741503882425e-17,7.122840539608432664e-09,4.990456398817899597e-12,1.582080330296599673e-16,8.225414978042105973e-14,6.534606455943503533e-08,9.968169331550598145e-01,3.182883840054273605e-03,9.210474871679252828e-08
7.995155926199259966e-11,2.758262207571142606e-17,6.166516630656815323e-09,6.156435604365295688e-12,2.745488156633159706e-16,1.334396460515863136e-13,5.485348708589299349e-08,9.905947446823120117e-01,9.404817596077919006e-03,2.798449827423610259e-07
6.824484033440825215e-11,1.984926255247764225e-17,4.941205666852965805e-09,5.042462107585077291e-12,2.045132860830232361e-16,9.267529777444438732e-14,4.814544141140686406e-08,9.919999837875366211e-01,7.999767549335956573e-03,2.020026386162498966e-07
4.872435441227729314e-11,2.059731341327262219e-17,5.960657301073979397e-09,4.554862563510564399e-12,1.835335505289550982e-16,9.936075264426955100e-14,6.224917115105199628e-08,9.965655207633972168e-01,3.434238024055957794e-03,1.067842418933651061e-07
5.560435792362206087e-11,2.491064671743038500e-17,6.595433532652350550e-09,4.875773396140203886e-12,2.026404565319745756e-16,1.172723078585527490e-13,6.210380831817019498e-08,9.963778853416442871e-01,3.621894633397459984e-03,1.285862651911884313e-07
4.626109217920060246e-11,1.568351646757281575e-17,5.690054205587102842e-09,4.065863964952676213e-12,1.337334130654409844e-16,5.816393644931389106e-14,5.038689110392624571e-08,9.963699579238891602e-01,3.629943588748574257e-03,7.977509852707953542e-08
5.901784616568761521e-11,2.420837699481776493e-17,5.274784165010260040e-09,5.801346816131092154e-12,2.138037816765248175e-16,1.359171970935144080e-13,6.505621286123641767e-08,9.955481290817260742e-01,4.451551008969545364e-03,1.545768100186251104e-07
